id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
2994,1065,1088.0,2922516,2922536,100,128,31,17,17124.0,159.0,1364,Sim,Não,80.0,9.165.912.621.746.300,4.106,5.454,4.091,161,7.097,7.647,7.033.702.494.942.060,8.743.576.110.044.850,0.0,2.1072,1.3424,1.1139,-5.909,638,3.329,123,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
2995,1386,1407.0,1024413,-166,100,129,25,21,14605.0,125.0,1630,sim,não,100.0,8.484.221.159.019.030,3.662,287,1.0,148,1.0,1.0,2.324.415.555.565.870,2.324.415.555.565.870,0.5,2.1106,1.301,1.3222,0.0,-1.388,4.235,90,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
2996,980,992.0,1545468,1545486,100,170,-229,-194,21661.0,141.0,-214,Não,,40.0,87.754.656.209.996,8.123,5.227,9.091,73,0.4,1.0,2.597.900.233.277.820,4.585.284.865.732.670,1.0,2.2304,1.0,1.3424,909,38,7.147,118,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
2997,39,71.0,1679793,-166,100,170,51,29,2155986.0,133.0,1400,não,sim,40.0,8.778.184.875.543.820,557,7.059,5.564,228,6.809,0.5,-3.725.281.726.444.870,-3.725.281.726.444.870,0.0,2.2304,1.4914,1.3617,-4.416,-366,7.065,115,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
2998,1135,1146.0,-20,4032320,100,82,-229,13,8388.0,126.0,1694,Sim,,80.0,9.654.687.933.217.950,4.047,3.036,4.706,0.01,8.333,9.231,-3.295.796.173.149.420,-40.677.444.842.905.100,0.0,1.9138,1.2305,7.782,-5.294,-2.424,2.482,81,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
2999,1251,1276.0,2344077,2344153,100,-206,42,-194,42778.0,141.0,1362,N,sim,40.0,7.507.488.109.434.760,405,5.489,0.76,176,7.188,7.576,-4.657.771.464.742.460,-4.657.771.464.742.460,0.0,2.5705,1.3802,1.3979,-0.24,13,9.703,120,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3000,41,54.0,-20,1508040,100,131,20,22,13148.0,95.0,1358,-,Sim,40.0,724.237.508.378.022,604,2.663,5.454,88,0.55,1.0,-5.723.422.673.632.170,-5.723.422.673.632.170,1.0,2.1173,1.0792,1.3424,4.545,-4.545,4.366,45,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
3001,10138,1061.0,7261606,7261638,100,78,19,9,8448.0,133.0,1356,Sim,Não,-154.0,7.984.806.727.824.340,4.898,4.336,1.0,96,6.316,1.0,-281.280.660.287.077,-3.358.627.040.979.620,0.5,1.8921,1.1139,7.782,0.0,-1.497,0.23,87,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3002,1094,1124.0,-20,1009497,100,463,37,50,53525.0,134.0,1687,sim,Não,60.0,8.595.523.605.795.440,0.0,3.333,0.2,65,2.667,1.0,-12.408.166.002.649.300,-12.408.166.002.649.300,1.0,2.673,1.0414,1.699,0.8,-882,976,106,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3003,5,17.0,-20,334316,100,182,17,-194,18238.0,124.0,1692,sim,não,70.0,7.745.157.745.271.670,71,4.138,5.882,89,5.882,7.823,566.306.297.202.057,566.306.297.202.057,1.0,2.2601,1.1761,1.2305,4.118,-1.439,3.882,97,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3004,550,,2563697,2563708,100,119,35,18,12693.0,134.0,1364,Sim,não,70.0,7.447.361.021.032.330,8.076,6.094,6.923,88,3.429,1.0,16.696.593.736.012.700,16.696.593.736.012.700,1.0,2.0756,1.0792,1.2553,3.077,-2.267,3.479,58,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3005,576,-186.0,822292,-166,100,49,11,8,6243.0,141.0,1687,Sim,não,80.0,9.437.235.934.158.600,0.73,2.361,8.889,53,8.182,1.0,-4.006.444.707.299.670,-4.006.444.707.299.670,0.0,1.6902,9.542,9.031,-1.111,-98,1.622,1140,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3006,1569,1590.0,928256,928264,100,108,30,17,11196.0,108.0,1354,Sim,não,70.0,7.162.916.430.706.460,1.129,433,1.0,126,0.6,9.412,1.145.810.886.825.290,1.458.108.868.252.910,0.5,2.0334,1.2305,1.2041,0.0,-2.574,6.574,86,0,TRUE,FALSE,FALSE,Não,FALSE,Não
3007,298,-186.0,402237,402266,100,102,19,16,12543.0,132.0,1374,não,Sim,40.0,9.468.656.413.760.990,3.622,3.566,9.333,95,6.842,9.375,-46.419.119.668.150.900,-46.419.119.668.150.900,1.0,2.1986,1.1139,1.1761,667,-786,3.509,110,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3008,1245,1254.0,1962342,1962347,100,40,9,8,4014.0,109.0,1358,Não,sim,50.0,8.963.170.217.860.200,853,0.5,875,59,8.889,625,284.454.524.033.145,4.947.405.059.562.850,0.0,1.6021,9.031,699,-125,-2.409,1.696,90,FALSE,FALSE,FALSE,TRUE,não,FALSE,Não
3009,1365,1371.0,968156,968164,100,21,7,7,2034.0,119.0,1690,Sim,Não,70.0,9.911.951.902.374.450,4.158,0.25,8.889,52,1.0,1.0,-14.133.739.554.536.300,-14.133.739.554.536.300,0.0,1.3222,8.451,7.782,-1.111,-2.097,1.773,88,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3010,-11,1561.0,1647143,-166,100,521,74,65,67978.0,132.0,1692,Sim,Não,-154.0,10.183.104.845.059.200,1.608,7.306,,254,4.643,5.143,-28.090.856.621.751.200,-28.090.856.621.751.200,0.0,2.7168,1.6233,1.8129,-4.828,-786,9.998,1081,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3011,836,878.0,31494,31567,100,653,163,-194,71112.0,127.0,-214,Não,Sim,40.0,8.370.233.168.346.620,7.331,3.623,6.547,44,5.965,5.402,397.738.994.262.657,397.738.994.262.657,,2.8122,1.7853,1.6721,-3.453,-1.925,9.999,49,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3012,897,925.0,1395724,1395753,100,244,19,29,24816.0,132.0,1687,Sim,não,80.0,1.007.847.739.617.370,9.047,4.378,5.926,139,9.259,1.0,-386.149.070.575.275,-386.149.070.575.275,1.0,2.3874,1.2787,1.4314,4.074,-1.429,7.037,89,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3013,46,178.0,497209,497529,100,3912,172,88,349860.0,125.0,1362,Não,sim,40.0,8.505.234.714.506.080,707,4.088,3.333,978,7.472,4.853,-41.913.545.553.389.700,5.808.645.444.661.020,0.0,3.5931,2.1239,1.6721,-6.667,-1.861,1.0,45,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
3014,7798,1220.0,1008474,1008502,100,1570,188,128,188767.0,126.0,1692,sim,Não,-154.0,839.616.519.102.818,2.083,5.196,7.288,225,7.046,6.094,3.519.086.627.340.830,5.937.755.769.387.720,1.0,3.1884,1.5798,1.8389,2.712,-1.149,1.0,101,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3015,550,567.0,3353146,3353173,100,170,24,-194,16633.0,134.0,1690,sim,Não,60.0,8.193.801.175.212.540,6.733,275,0.35,47,3.333,1.0,31.151.365.530.579.400,31.151.365.530.579.400,1.0,2.2304,9.031,1.301,0.65,-1.756,3.359,81,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
3016,1230,1241.0,5169308,516962,100,192,29,33,17295.0,135.0,1690,Sim,Não,70.0,7.565.569.439.242.510,3.105,3.595,5.882,71,5.116,9.773,-4.558.038.226.430.520,-4.558.038.226.430.520,1.0,2.2833,1.0792,1.5185,4.118,-1.164,8.952,97,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
3017,929,154.0,1399271,1399304,100,5617,563,343,624180.0,140.0,1358,Sim,Não,-154.0,875.967.208.672.235,975,6.342,8.974,544,1.967,4.894,15.035.332.056.682.900,-8.496.466.794.331.700,1.0,3.7262,1.9031,2.2253,1.026,-579,1.0,112,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
3018,39,210.0,2609514,2609580,100,5951,302,-194,617708.0,127.0,1358,0,sim,40.0,9.150.612.536.929.580,574,4.727,3.765,1.252,5.662,0.5,-13.534.765.752.269.900,8.646.523.424.773.000,0.0,3.7746,2.233,1.8195,-6.235,-1.848,1.0,38,FALSE,FALSE,TRUE,nao,não,FALSE,Não
3019,8594,1148.0,1024413,1024437,100,168,15,17,17363.0,127.0,1360,não,sim,-154.0,6.601.635.101.556.890,4.047,3.229,0.6,74,6.667,1.0,16.552.223.997.327.600,16.552.223.997.327.600,1.0,2.2253,1.0,1.2305,0.4,-1.956,3.977,77,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3020,1069,1090.0,1733458,1733471,100,223,20,19,25269.0,118.0,1364,Sim,não,,1.055.984.281.761.510,3.945,3.675,7.222,95,0.65,9.474,36.007.852.492.164.800,36.007.852.492.164.800,1.0,2.3424,1.1139,1.2553,2.778,-256,3.882,84,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3021,545,553.0,2845173,2845236,100,102,13,-194,11608.0,132.0,1692,sim,não,80.0,9.624.508.929.142.270,7.215,3.452,9.091,74,8.461,1.0,-1.389.484.086.256.190,-1.389.484.086.256.190,0.0,2.1943,1.0,1.0414,-909,-928,2.173,102,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3022,39,194.0,441418,-166,100,6210,216,-194,649441.0,125.0,1358,Não,sim,40.0,7.417.809.147.902.450,574,413,3.955,1.158,7.176,4.855,-12.342.798.213.480.000,8.765.720.178.651.990,0.0,3.7977,2.1959,1.8261,-6.045,-1.944,1.0,38,nao,FALSE,TRUE,FALSE,não,FALSE,Não
3023,1049,1058.0,718174,718237,100,17,-229,14,2183.0,127.0,1360,Não,Sim,50.0,856.234.313.366.841,6.643,5.454,8.571,37,1.0,1.0,34.617.022.027.672.400,34.617.022.027.672.400,0.0,1.2305,699,1.1461,-1.429,-1.154,1.499,1254,FALSE,FALSE,FALSE,TRUE,não,FALSE,Não
3024,793,816.0,807870,807880,100,169,30,12,16571.0,141.0,1356,não,1,40.0,7.956.819.124.661.740,5.678,6.357,0.44,176,0.6,0.75,-5.609.225.099.086.260,-5.609.225.099.086.260,0.0,2.2279,1.3802,7.782,-0.56,15,5.296,118,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3025,980,992.0,6571361,6571375,100,128,16,19,13299.0,124.0,1356,não,sim,40.0,8.332.840.621.554.520,5.609,3.659,7.368,103,875,8.421,-11.655.623.255.490.200,-11.655.623.255.490.200,1.0,2.1072,1.1461,1.2787,2.632,-1.646,4.399,87,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3026,312,322.0,1135364,1135377,100,61,-229,14,6557.0,132.0,1694,Sim,,60.0,7.864.066.374.348.460,4.182,1.136,5.385,37,8.333,1.0,-28.974.668.551.519.700,-3.482.923.848.492.600,1.0,1.7853,8.451,1.1139,4.615,-1.485,1.965,93,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
3027,39,-186.0,1693992,1694059,100,6397,289,166,659881.0,127.0,1358,Não,sim,40.0,85.231.576.184.117,574,4.368,3.785,1.113,526,4.578,13.476.561.638.551.000,11.347.656.163.855.100,0.0,3.806,2.1931,1.8261,-6.215,-0.19,1.0,38,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
3028,1120,1141.0,68259,68288,100,468,43,56,61608.0,158.0,1353,Não,Sim,120.0,693.088.577.490.446,3.074,5.196,1.429,126,2.877,9.107,-15.294.200.795.726.400,-15.294.200.795.726.400,1.0,2.6702,1.2305,1.716,8.571,1.696,9.848,873,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3029,39,193.0,1530040,1530225,100,11813,636,383,1367596.0,,-214,N,Sim,40.0,1.019.007.441.943.110,557,5.084,9.745,1.086,239,4.157,4.278.272.870.691.250,8.339.028.407.442.380,1.0,4.0722,2.1818,2.1903,255,-103,1.0,962,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
3030,24,39.0,16515715,-166,100,339,29,31,35740.0,134.0,1354,Sim,Não,70.0,7.006.677.194.386.520,354,3.884,0.65,148,4.828,8.065,2.535.017.939.761.030,-7.464.982.060.238.960,1.0,2.5302,1.301,1.3979,0.35,-576,761,108,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
3031,1268,,2258648,-166,100,253,18,28,25531.0,132.0,1358,sim,Não,70.0,8.552.383.282.749.430,2.482,4.208,4.444,96,5.556,9.216,-1.974.745.237.001.540,-1.974.745.237.001.540,1.0,2.4031,1.1139,1.4472,5.556,-931,5.461,104,FALSE,FALSE,FALSE,nao,Não,FALSE,Sim
3032,13,21.0,3874199,3874261,100,77,15,15,8359.0,119.0,1356,sim,Não,70.0,7.321.360.643.901.820,128,0.42,6.667,74,6.667,1.0,11.360.526.137.663.400,1.360.526.137.663.400,1.0,1.8865,1.0,1.1761,3.333,-1.711,266,91,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
3033,1537,1561.0,533732,533745,100,121,27,14,13096.0,124.0,1630,Não,sim,40.0,7.843.757.092.328.910,1.182,5.611,8.571,132,7.407,1.0,-29.468.821.027.640.300,-29.468.821.027.640.300,0.0,2.0828,1.2553,1.1461,-1.429,-1.746,3.329,88,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3034,1363,1372.0,3588476,435916,100,335,12,50,3507.0,124.0,1387,Não,Sim,50.0,846.126.019.824.959,455,2.222,0.1,72,8.333,1.0,1.769.526.647.687.920,1.769.526.647.687.920,1.0,2.525,1.0,1.699,0.9,4.946,8.299,28,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
3035,1531,1544.0,1635847,1635864,100,144,19,19,14689.0,111.0,1688,Sim,não,60.0,8.097.800.019.294.820,1.657,3.487,6.842,77,7.368,9.474,3.758.086.942.491.240,6.288.652.150.715.750,1.0,2.1584,1.1139,1.2787,3.158,-2.213,4.089,87,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3036,1175,1187.0,-20,-166,100,121,12,-194,16420.0,140.0,1356,Sim,Não,40.0,8.129.375.947.139.260,3.965,3.232,8.182,66,0.6,1.0,-4.932.226.960.515.060,-6.470.325.590.591.540,0.0,2.0828,9.542,9.542,-1.818,92,2.051,122,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
3037,-11,1281.0,133683,133829,100,1228,67,71,112240.0,116.0,1687,Não,sim,200.0,763.196.914.318.142,4.019,6.763,0.54,303,5.323,6.761,5.113.913.129.897.120,5.113.913.129.897.120,1.0,3.0871,1.6128,1.6812,0.46,-2.321,1.0,592,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3038,936,944.0,10555505,10555515,100,66,10,10,7605.0,135.0,1690,sim,Não,60.0,730.847.200.472.331,8.881,175,0.8,47,0.8,1.0,-2.888.197.695.853.830,-2.888.197.695.853.830,1.0,1.8195,9.031,1.0,0.2,-0.15,1.852,89,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3039,1052,1066.0,75642,75691,100,58,17,13,6430.0,151.0,1373,Não,Sim,,8.663.100.485.797.590,5.534,4.417,5.385,59,5.882,1.0,-6.198.338.390.881.390,-6.198.338.390.881.390,1.0,1.7634,9.031,1.1139,4.615,287,1.965,125,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
3040,1039,1048.0,18802597,2932064,100,28,7,7,4538.0,135.0,1360,não,Sim,50.0,7.145.716.020.932.140,0.0,4.929,5.714,52,8.571,1.0,18.306.485.087.676.600,18.306.485.087.676.600,0.0,1.4472,8.451,8.451,-4.286,362,1.384,118,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3041,43,186.0,2357383,2357532,100,4663,558,366,499944.0,141.0,-214,não,Sim,40.0,7.350.379.662.028.270,614,6.144,1.066,1.051,2.435,5.054,47.091.888.290.530.200,10.470.918.882.905.300,1.0,3.6687,2.1553,2.017,8.934,-907,1.0,38,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
3042,9553,1084.0,10624922,10624934,100,72,-229,11,8355.0,132.0,1694,Sim,não,-154.0,7.362.113.208.490.090,9.685,2.333,1.0,71,6.316,9.091,-17.595.938.086.918.000,-17.595.938.086.918.000,0.5,1.8573,1.0792,1.0,0.0,-1.396,0.23,97,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3043,726,736.0,2867489,2867513,100,-206,18,17,,124.0,1360,não,Sim,40.0,766.857.649.936.441,8.204,4.457,8.235,103,7.778,1.0,672.649.212.872.379,672.649.212.872.379,0.0,2.1673,1.1461,1.2305,-1.765,-1.447,3.601,97,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3044,387,-186.0,3568704,3568718,100,62,8,14,12127.0,213.0,1387,Não,Sim,40.0,6.579.742.295.083.230,5.369,5.571,7.143,5,875,1.0,2.143.829.371.909.850,2.143.829.371.909.850,1.0,1.7924,8.451,1.1461,2.857,4.573,2.532,195,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
3045,1433,1456.0,24569331,2824741,100,106,20,16,16217.0,141.0,1650,sim,Não,69.0,6.595.114.791.524.870,6.417,5.385,8.571,61,0.85,0.8,-6.149.823.835.732.430,-6.149.823.835.732.430,0.0,2.0253,1.1461,1.0792,-1.429,-643,2.819,110,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3046,39,192.0,1934838,1934989,100,10986,538,348,1273434.0,141.0,1402,Não,sim,40.0,8.543.061.879.852.930,556,438,9.398,1.077,2.549,4.856,3.477.222.194.867.690,13.477.222.194.867.600,1.0,4.0408,2.179,2.2227,602,-956,1.0,30,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
3047,41,215.0,14778010,1835349,100,6294,295,153,679238.0,124.0,1358,Não,sim,40.0,855.444.636.001.732,604,4.331,3.846,1.298,5.836,4.545,-10.087.642.160.432.100,8.991.235.783.956.780,0.0,3.7906,2.2455,1.8195,-6.154,-1.933,1.0,1186,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
3048,0,12.0,732308,-166,100,137,28,17,16759.0,132.0,-214,sim,Não,70.0,8.310.683.632.008.330,931,5.368,8.889,162,7.273,9.412,11.276.469.799.720.600,12.764.697.997.206.900,0.0,2.1367,1.3424,1.2041,-1.111,-2.476,4.763,84,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
3049,39,212.0,1436089,-166,100,10986,639,-194,1273434.0,141.0,1402,N,Sim,40.0,9.375.189.622.816.220,557,5.876,4.444,1.274,2.409,4.108,34.094.267.913.180.400,5.776.754.979.019.710,1.0,4.0965,2.238,2.2227,5.556,-886,1.0,37,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
3050,732,-186.0,90910,90937,100,171,22,30,19997.0,199.0,1387,Não,Sim,40.0,7.117.781.747.737.360,8.667,3.065,0.4,87,4.762,9.677,-41.150.210.916.913.900,5.884.978.908.308.600,1.0,2.233,1.0792,1.4771,0.6,4.831,5.951,169,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
3051,1904,191.0,9496251,9496258,100,-206,657,374,1270726.0,141.0,1402,Não,Sim,-154.0,6.274.718.910.846.660,585,4.223,0.95,1.318,2.475,4.114,3.688.936.568.646.180,61.871.266.948.416,0.0,4.0604,2.1761,2.1703,-0.05,-973,1.0,27,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
3052,39,212.0,2829521,2829590,100,-206,-229,139,,127.0,1358,Não,sim,40.0,8.785.307.137.114.590,574,4.121,3.486,1.274,6.314,4.879,-8.656.460.876.271.140,9.134.353.912.372.880,,3.8461,2.238,1.8325,-6.514,-1.852,1.0,43,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
3053,39,218.0,2542022,2542072,100,6543,279,160,699635.0,127.0,1358,Não,Sim,40.0,62.530.088.310.019.700,574,4.818,3.743,1.318,6.416,4.187,-23.512.605.633.732.800,7.648.739.436.626.710,0.0,3.8158,2.2529,1.8261,-6.257,-1.797,1.0,41,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
3054,1358,1376.0,484193,484208,100,-206,42,26,20658.0,127.0,1356,Sim,Não,40.0,7.863.112.886.043.700,291,3.131,1.0,162,3.684,7.273,5.204.809.727.510.420,5.204.809.727.510.420,0.5,2.2648,1.3424,1.3979,0.0,-1.241,7.955,93,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
3055,-11,447.0,16087308,1669028,100,-206,22,58,,110.0,1356,Não,Sim,40.0,8.278.203.263.125.500,6.638,3.555,862,81,4.359,1.0,-2.570.316.281.480.370,-2.570.316.281.480.370,1.0,2.6375,1.0414,1.7634,9.138,-2.769,9.806,76,FALSE,FALSE,FALSE,nao,Não,TRUE,Não
3056,1494,193.0,1512277,-166,100,12515,634,359,1248379.0,,-214,não,sim,-154.0,10.060.791.066.432.500,613,5.058,9.371,1.084,2.394,4.011,-16.666.403.384.605.900,83.333.596.615.394,1.0,4.0961,2.1818,2.2878,629,-933,1.0,33,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
3057,39,-186.0,2440514,244067,100,10743,796,469,1245114.0,141.0,1362,não,1,40.0,7.453.329.778.260.700,6.572,5.908,9.771,1.071,2.529,4.351,6.131.670.948.089.300,1.061.316.709.480.890,0.0,4.0376,2.1761,2.1703,-229,-1.724,1.0,96,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
3058,1188,1202.0,677297,-166,100,63,17,8,7145.0,143.0,-214,Sim,Não,143.0,7.526.934.319.988.650,2.298,3.128,6.667,89,8.824,1.0,-52.641.362.568.659.700,-1.782.003.002.053.770,0.0,1.7993,1.1761,9.031,-3.333,-85,2.018,117,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3059,309,322.0,309514,309526,100,181,20,15,18196.0,140.0,1692,sim,não,80.0,8.661.069.139.578.290,4.556,4.722,8.889,86,0.8,5.333,-2.691.256.737.946.740,-3.180.169.503.273.410,0.0,2.2577,1.2041,1.1461,-1.111,-294,4.763,111,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
3060,1094,1108.0,-20,-166,100,99,-229,22,12775.0,143.0,1364,Sim,Não,80.0,8.601.998.952.502.390,4.164,6.168,0.75,95,0.56,4.545,9.523.597.837.505.250,9.523.597.837.505.250,0.0,1.9956,1.2041,1.0,-0.25,42,3.241,116,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3061,-11,194.0,219220,219230,100,63,30,21,7595.0,140.0,1354,sim,não,70.0,7.656.601.621.153.970,257,525,0.6,148,0.6,5.714,9.001.418.786.852.460,-9.985.812.131.475.330,0.0,1.7993,1.301,1.0792,-0.4,-683,3.977,114,FALSE,TRUE,FALSE,FALSE,não,FALSE,Não
3062,727,739.0,1779008,1779024,100,148,14,-194,15513.0,130.0,1362,Não,sim,40.0,8.185.152.962.838.150,8.135,0.45,0.4,73,7.143,1.0,-28.016.057.669.984.400,-28.016.057.669.984.400,1.0,2.1703,1.0,1.301,0.6,-894,3.977,105,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
3063,808,816.0,1322072,1322076,100,12,10,4,1504.0,127.0,-214,N,Sim,50.0,7.262.985.138.457.740,8.809,375,0.8,37,0.8,1.0,-15.879.963.373.451.100,-15.879.963.373.451.100,0.0,1.0792,699,6.021,-0.2,-723,1.262,102,FALSE,FALSE,FALSE,TRUE,não,FALSE,Não
3064,971,980.0,71964157,11569844,100,145,16,20,15513.0,124.0,1362,não,sim,175.0,8.446.666.582.190.180,5.647,0.45,0.64,66,5.625,1.0,-13.151.747.011.520.400,-1.159.828.204.485.260,1.0,2.1614,9.542,1.301,0.36,,3.359,105,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
3065,798,808.0,3402848,-166,100,205,25,25,23023.0,134.0,1360,sim,Não,100.0,6.406.326.874.910.890,5.987,3.462,0.52,96,0.52,1.0,9.647.796.340.177.150,9.647.796.340.177.150,1.0,2.3117,1.1139,1.3979,0.48,-978,5.378,97,TRUE,FALSE,FALSE,nao,Não,FALSE,Não
3066,505,522.0,20716671,2258779,100,121,36,16,15515.0,141.0,1353,Não,Sim,100.0,10.907.815.834.408.000,7.456,497,7.368,126,0.5,875,5.264.799.214.941.720,5.264.799.214.941.720,0.0,2.0828,1.2305,1.1461,-2.632,-13,556,115,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3067,1557,1584.0,990037,990193,100,1371,-229,131,150413.0,140.0,1692,não,Sim,90.0,8.721.065.498.429.110,877,4.954,1.471,277,2.385,9.847,-115.934.694.380.883,-931.044.421.803.714,1.0,3.137,1.5798,2.1206,8.529,-569,1.0,46,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3068,39,214.0,1704638,1704636,100,5695,278,155,541466.0,124.0,1356,Não,Não,40.0,6.898.395.445.611.430,575,4.563,5.355,1.289,6.627,5.185,6.757.923.517.426.480,10.675.792.351.742.600,0.0,3.7863,2.243,1.716,-4.645,-1.879,1.0,37,FALSE,FALSE,TRUE,0,não,FALSE,Não
3069,1106,1122.0,4138007,4138019,100,206,30,27,22418.0,127.0,1632,sim,não,200.0,7.732.084.780.807.780,3.559,3.567,3.077,111,8.333,1.0,2.078.168.265.350.570,2.078.168.265.350.570,1.0,2.3139,1.1761,1.415,6.923,-1.324,7.512,91,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
3070,6,17.0,184779,1847954,100,-206,14,33,10286.0,127.0,1692,sim,Não,70.0,6.946.837.867.094.690,9.808,2.877,2.727,53,5.833,1.0,-38.079.914.896.400.900,-38.079.914.896.400.900,1.0,2.0453,9.542,1.5185,7.273,-1.301,2.928,97,FALSE,FALSE,FALSE,0,Não,FALSE,Sim
3071,1067,1077.0,-20,256337,100,184,16,26,16771.0,127.0,1362,Sim,não,80.0,7.181.349.034.776.350,4.599,4.368,3.462,66,5.625,1.0,5.107.543.974.388.810,5.107.543.974.388.810,1.0,2.2648,9.542,1.415,6.539,-1.702,3.882,88,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
3072,919,,2310852,-166,100,324,42,46,36875.0,132.0,-214,sim,não,70.0,8.211.665.271.482.210,9.617,5.227,4.737,96,3.611,9.718,10.606.986.389.268.400,606.986.389.268.406,1.0,2.5106,1.1139,1.415,5.263,-875,0.95,104,FALSE,TRUE,FALSE,FALSE,não,FALSE,Não
3073,1381,1447.0,-20,9831856,100,144,46,27,16728.0,142.0,1650,sim,Não,69.0,9.391.591.608.092.700,2.032,6.124,2.105,225,8.261,4.074,48.955.706.972.673.200,48.955.706.972.673.200,0.0,2.1584,1.5798,1.0414,-7.895,465,5.029,123,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
3074,81,-186.0,7307739,-166,100,3661,157,-194,380538.0,127.0,1362,Não,sim,40.0,7.898.828.947.716.580,1.162,4.565,3.597,859,767,5.402,23.813.122.549.400.900,42.672.939.133.356.600,0.0,3.5636,2.0682,1.6721,-6.403,-1.535,1.0,50,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
